,Centre_Name,Commodity_Name,Season,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
135,AHMEDABAD,Wheat,Zaid,4.842857142857143,6.291666666666667,5.99375,7.2875,7.56875,7.199999999999999,7.51875,8.016666666666667,7.90625,8.25,8.25,9.5,9.5,9.944444444444445,11.694444444444445,12.11111111111111,12.5,13.125,12.625,16.125,17.91600884,19.71119293,21.02592949,21.445814,21.047775,20.313713,19.45369,18.62198,17.906607,17.344946,16.945843,16.705849,16.617004,16.668001,16.842066
136,AHMEDABAD,gram_dal,Kharif,14.747619047619049,16.7375,13.047619047619047,14.208695652173914,18.13636363636364,16.775,17.45909090909091,20.37619047619048,24.966666666666665,24.642857142857142,24.13636363636364,20.363636363636363,21.33333333333333,35.666666666666664,32.81818181818182,33.54545454545455,33.34090909090909,30.0,36.65217391304348,52.5,56.61605964,62.28898882,66.44366438,66.34329,66.27991,66.4853,67.27166,68.85132,71.255264,74.334435,77.82825,81.45736,85.00357,88.35283,91.490265
137,AHMEDABAD,gram_dal,Rabi,14.95,17.5,13.25,12.75,17.725,21.125,17.404761904761905,19.84090909090909,23.075,26.444444444444443,23.2,20.59090909090909,20.818181818181817,29.863636363636363,33.51190476190476,31.818181818181817,33.30952380952381,32.416666666666664,38.22727272727273,44.23076923076923,56.61605964,62.28898882,66.44366438,65.7944,65.317535,65.236206,65.87682,67.43006,69.90312,73.123276,76.80448,80.63879,84.37819,87.88297,91.12363
138,AHMEDABAD,gram_dal,Zaid,11.328571428571427,16.083333333333332,13.0,14.0375,18.63888888888889,16.333333333333332,16.25,18.61111111111111,23.0,26.0,25.0,21.0,20.0,27.77777777777778,34.111111111111114,33.94444444444444,31.0,30.75,31.875,53.25,56.61605964,62.28898882,66.44366438,67.45933,68.44548,69.7996,71.667625,74.09763,77.00269,80.21691,83.57088,86.942154,90.26523,93.510826,96.657845
139,AHMEDABAD,groundnut_oil,Kharif,36.84761904761905,42.66666666666666,43.023809523809526,43.34782608695652,39.68181818181818,51.7,42.77272727272727,44.95238095238095,44.8,48.86111111111112,57.04545454545455,55.90909090909091,59.5925925925926,60.71428571428572,83.0,79.20454545454545,71.63636363636364,89.72727272727273,102.78260869565216,139.66666666666666,131.4771326,144.6511413,154.2993724,153.67929,154.00116,154.63586,155.68839,157.13345,158.89502,160.85277,162.8701,164.82155,166.61063,168.17767,169.49963
140,AHMEDABAD,groundnut_oil,Rabi,32.68333333333333,36.23684210526316,40.5,40.19444444444444,36.6,41.6,43.333333333333336,41.45454545454545,38.3,39.333333333333336,55.65,55.72727272727273,56.47727272727273,60.09090909090909,72.95238095238095,75.86363636363636,72.65,77.58333333333333,90.6818181818182,121.6153846153846,131.4771326,144.6511413,154.2993724,152.42242,151.64406,151.40143,151.77057,152.75438,154.30421,156.29393,158.55223,160.90132,163.18495,165.28519,167.12901
141,AHMEDABAD,groundnut_oil,Zaid,29.214285714285715,39.55,43.125,42.1875,39.05555555555556,43.833333333333336,44.125,43.11111111111112,39.375,42.25,61.22222222222222,54.5,54.0,58.44444444444444,73.94444444444444,74.83333333333333,68.0,73.25,89.875,141.75,131.4771326,144.6511413,154.2993724,148.00496,144.59308,142.36017,141.646,142.20033,143.80267,146.20737,149.1583,152.41232,155.75188,158.99268,161.99088
142,AHMEDABAD,gur,Kharif,13.928571428571429,16.6,16.166666666666668,13.371428571428572,12.31578947368421,14.125,14.96818181818182,16.452380952380953,15.9,17.857142857142858,17.272727272727273,20.181818181818183,21.703703703703702,23.61904761904762,21.09090909090909,20.772727272727277,31.727272727272727,35.095238095238095,34.43478260869565,38.833333333333336,38.72014022,42.59989827,45.44131149,44.71579,44.17229,43.88612,44.115677,45.013535,46.620365,48.880363,51.671413,54.838837,58.226105,61.699047,65.16106
143,AHMEDABAD,gur,Rabi,11.43888888888889,14.157894736842104,14.36842105263158,13.071428571428571,11.026315789473683,13.15,13.714285714285714,15.502272727272729,15.75,15.944444444444445,17.025,18.931818181818183,21.727272727272727,23.227272727272727,21.321428571428573,20.34090909090909,32.333333333333336,41.375,38.22727272727273,37.38461538461539,38.72014022,42.59989827,45.44131149,44.66947,44.335068,44.4986,45.364372,46.990597,49.321133,52.22352,55.527435,59.05834,62.663967,66.23191,69.69698
144,AHMEDABAD,gur,Zaid,11.285714285714286,15.583333333333334,14.571428571428571,12.833333333333334,10.625,12.844444444444443,13.4375,15.77777777777778,15.75,15.5,17.0,17.0,22.0,22.0,20.83333333333333,20.05555555555556,25.0,37.0,34.375,40.375,38.72014022,42.59989827,45.44131149,45.91572,46.499218,47.5328,49.199173,51.555122,54.53966,58.01291,61.796726,65.7085,69.588356,73.32028,76.84566
145,AHMEDABAD,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.76923076923077,20.0,20.0,20.0,20.363636363636363,22.818181818181817,25.0,28.90909090909091,33.73913043478261,36.0,33.73251379,37.11251168,39.5879162,38.621284,37.794098,37.07855,36.698544,36.795826,37.421658,38.54919,40.098328,41.96432,44.04415,46.257664,48.561058
146,AHMEDABAD,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,18.0,19.181818181818183,20.0,20.0,20.19047619047619,21.227272727272727,25.047619047619047,27.416666666666668,33.63636363636363,36.0,33.73251379,37.11251168,39.5879162,38.591015,37.774998,37.127586,36.87563,37.15273,37.99566,39.363106,41.164745,43.290966,45.63793,48.12626,50.71208
147,AHMEDABAD,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,20.0,20.0,20.0,20.0,20.0,25.0,26.0,32.0,36.0,33.73251379,37.11251168,39.5879162,39.690937,39.77206,40.078743,40.80479,42.05815,43.855732,46.148464,48.851418,51.868343,55.108234,58.494728,61.969444
148,AHMEDABAD,potato,Kharif,5.6375,5.233333333333333,7.380952380952381,7.478260869565218,4.25,11.5,4.977272727272728,5.023809523809524,8.5,9.071428571428571,7.227272727272727,8.727272727272727,8.407407407407407,10.476190476190476,11.022727272727272,6.727272727272728,13.045454545454543,12.909090909090908,8.217391304347826,13.0,13.6586344,15.02722957,16.02954578,16.70082,16.894447,16.77841,16.434992,16.000927,15.612317,15.368289,15.315392,15.450936,15.738031,16.124022,16.55602
149,AHMEDABAD,potato,Rabi,4.118421052631579,4.684210526315789,5.821428571428571,6.315789473684211,5.625,6.875,4.333333333333333,4.068181818181818,6.425,7.888888888888889,6.95,6.7727272727272725,8.318181818181818,11.545454545454543,9.88095238095238,8.590909090909092,11.523809523809524,13.916666666666666,8.954545454545455,7.230769230769231,13.6586344,15.02722957,16.02954578,16.580774,16.751623,16.68766,16.47772,16.228285,16.032743,15.952035,16.00956,16.197165,16.486643,16.841368,17.225313
150,AHMEDABAD,potato,Zaid,4.5,3.458333333333333,4.875,6.625,4.611111111111111,8.166666666666666,4.25,4.166666666666667,7.8125,7.5,7.0,6.0,8.0,10.0,9.333333333333334,5.833333333333333,7.0,10.0,8.0,12.25,13.6586344,15.02722957,16.02954578,16.776682,16.829983,16.606544,16.285694,16.021568,15.904518,15.961191,16.172945,16.497307,16.88533,17.292894,17.686787
151,AHMEDABAD,salt,Kharif,3.5,3.9,4.333333333333333,4.817391304347826,5.431818181818182,6.0,5.654545454545455,5.964285714285714,6.2,5.732142857142857,6.761363636363637,5.045454545454546,4.5,4.5,5.0,5.0,5.545454545454546,12.0,12.043478260869565,14.0,13.58477183,14.94596597,15.9428619,17.17785,17.368282,17.06477,16.475573,15.847693,15.369335,15.13737,15.165393,15.410754,15.80415,16.27304,16.756483
152,AHMEDABAD,salt,Rabi,3.3684210526315788,3.710526315789474,4.214285714285714,4.707894736842105,5.65,6.0,5.857142857142857,5.704545454545454,6.0375,6.0,6.0,5.386363636363637,4.5,4.5,4.690476190476191,5.0,7.571428571428571,11.541666666666666,12.409090909090908,13.076923076923077,13.58477183,14.94596597,15.9428619,16.984814,17.082611,16.796225,16.351204,15.9561615,15.737203,15.73406,15.924827,16.255915,16.666065,17.1013,17.522213
153,AHMEDABAD,salt,Zaid,3.5,3.5,4.125,4.7625,4.833333333333333,6.0,5.625,5.5,6.25,6.0,7.555555555555555,6.0,4.5,4.5,4.666666666666667,5.0,5.0,12.0,12.0,14.0,13.58477183,14.94596597,15.9428619,16.693764,16.648155,16.353094,16.036327,15.854447,15.868037,16.065058,16.395609,16.79979,17.224598,17.631815,17.999823
154,AHMEDABAD,sugar,Kharif,11.116666666666664,14.49375,13.033333333333331,14.05,15.113636363636363,15.455000000000002,15.163636363636364,16.08095238095238,16.1,15.5,15.318181818181818,15.818181818181818,20.0,21.0,15.931818181818182,16.354545454545455,28.795454545454547,29.363636363636363,29.91304347826087,31.166666666666668,36.52890596,40.18910234,42.86971547,41.37729,39.902164,38.38852,37.183205,36.53805,36.58849,37.35157,38.751522,40.655964,42.910526,45.368515,47.915054
155,AHMEDABAD,sugar,Rabi,11.072222222222225,13.115,12.945454545454544,13.261111111111113,14.38,15.4,15.328571428571427,15.779545454545454,15.525,15.583333333333334,15.5,15.704545454545457,19.454545454545453,20.40909090909091,17.86904761904762,16.727272727272727,28.80952380952381,35.833333333333336,32.09090909090909,31.07692307692308,36.52890596,40.18910234,42.86971547,40.993835,39.41018,38.107437,37.415504,37.491253,38.35089,39.909817,42.025986,44.537056,47.28911,50.1585,53.066982
156,AHMEDABAD,sugar,Zaid,11.228571428571428,14.683333333333332,12.875,13.74375,14.444444444444445,15.733333333333333,15.4375,15.97222222222222,16.125,15.25,13.5,15.5,20.0,20.11111111111111,16.166666666666668,16.694444444444443,24.5,31.625,30.0,32.5,36.52890596,40.18910234,42.86971547,40.843674,39.286987,38.30047,38.17322,38.96519,40.592518,42.90094,45.715054,48.866024,52.2072,55.625004,59.04627
157,AIZAWL,ATTA,Kharif,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.0,8.0,8.0,14.0,15.0,14.681818181818182,14.0,17.21433594,15.909090909090908,17.0,19.4062129,21.35071544,22.77480816,22.3125,22.458437,22.669294,22.922447,23.173792,23.401018,23.597063,23.764744,23.912102,24.048622,24.182793,24.320757
158,AIZAWL,ATTA,Rabi,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.0,9.0,9.636363636363637,14.0,14.666666666666666,14.590909090909092,14.0,14.333333333333334,16.75,17.0,19.4062129,21.35071544,22.77480816,22.16365,22.20101,22.359453,22.602499,22.868845,23.121433,23.343021,23.530708,23.690258,23.831352,23.964043,24.096626
159,AIZAWL,ATTA,Zaid,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.47749676,8.0,8.0,14.0,15.0,15.0,14.0,17.21433594,15.5,17.0,19.4062129,21.35071544,22.77480816,21.927294,21.790022,21.850565,22.05209,22.310602,22.570368,22.802338,22.997663,23.160143,23.299778,23.427965,23.554495
160,AIZAWL,Mustard Oil,Kharif,31.0,32.72727272727273,48.0,37.578947368421055,37.73684210526316,47.85714285714285,47.54545454545455,44.0,46.77272727272727,47.68181818181818,58.54545454545455,57.27272727272727,55.14814814814815,55.0,60.0,70.54545454545455,78.0,67.81005636,62.54545454545455,88.0,103.9510638,114.3669604,121.9952367,125.46811,127.69049,130.24084,132.70941,135.21199,137.80779,140.54439,143.45279,146.54013,149.78479,153.13445,156.50879
161,AIZAWL,Mustard Oil,Rabi,30.0,37.27272727272727,40.66666666666666,41.66666666666666,37.23529411764706,45.94736842105263,58.15,45.42857142857143,44.1,44.42857142857143,49.95454545454545,57.72727272727273,53.86363636363637,54.77272727272727,58.285714285714285,68.45454545454545,78.0,73.2,73.5,88.0,103.9510638,114.3669604,121.9952367,122.78087,123.42956,123.98339,124.3657,124.678085,125.012054,125.418045,125.911766,126.489494,127.141014,127.858025,128.63794
162,AIZAWL,Mustard Oil,Zaid,30.33333333333333,34.0,39.285714285714285,42.44444444444444,36.0,38.0,48.375,44.0,44.0,40.88444444444444,56.66666666666666,60.0,52.81818181818182,55.0,60.0,66.0,78.0,67.81005636,63.0,88.0,103.9510638,114.3669604,121.9952367,122.45303,122.963486,123.36454,123.565,123.67486,123.80755,124.02703,124.351456,124.772224,125.271164,125.83115,126.441025
163,AIZAWL,Rice,Kharif,6.700498575,7.0,7.0,5.338095238095238,8.424999999999999,13.19047619047619,10.98098256,11.07259088,10.50373178,14.909090909090908,15.090909090909092,13.363636363636363,15.25925925925926,15.238095238095235,15.909090909090908,18.09090909090909,18.0,19.33928571,25.0,26.0,23.77423486,26.1564132,27.90104596,30.118746,30.869652,31.101534,31.054502,30.881159,30.666115,30.44983,30.248173,30.063255,29.88936,29.716986,29.536098
164,AIZAWL,Rice,Rabi,6.700498575,8.0,7.75,6.380555555555556,7.575,10.0,10.98098256,11.07259088,10.50373178,15.0,15.409090909090908,13.909090909090908,14.590909090909092,15.181818181818182,14.952380952380953,17.363636363636363,18.0,18.0,21.666666666666668,26.0,23.77423486,26.1564132,27.90104596,29.640873,30.14853,30.193537,29.971748,29.631386,29.26561,28.924294,28.628008,28.378424,28.16611,27.976849,27.796389
165,AIZAWL,Rice,Zaid,6.700498575,5.4,7.0,7.0,5.05,9.928002303,10.98098256,11.07259088,10.50373178,13.644444444444444,15.0,15.0,15.272727272727272,16.0,15.0,18.0,18.0,19.33928571,25.0,26.0,23.77423486,26.1564132,27.90104596,29.775307,29.752037,29.539024,29.324148,29.21999,29.238106,29.345463,29.49894,29.664272,29.822716,29.970314,30.113163
166,AIZAWL,Tea_loose,Kharif,80.0,79.8,72.0,76.82608695652173,77.0,113.28571428571428,100.0,104.22222222222224,100.0,92.6153846153846,107.04545454545456,104.54545454545456,100.0,100.0,120.0,131.36363636363637,150.0,126.3377457,122.54545454545456,134.9130435,147.7162913,162.5174637,173.3573785,173.86456,174.57018,175.38864,176.07968,176.62581,177.0538,177.38412,177.63383,177.8166,177.9439,178.02638,178.07407
167,AIZAWL,Tea_loose,Rabi,70.0,77.11111111111111,73.33333333333333,74.83333333333333,79.0909090909091,100.0,100.0,102.3,98.25,89.9047619047619,103.0,105.45454545454544,102.72727272727272,100.0,107.61904761904762,132.27272727272728,150.0,150.0,124.3076923076923,134.9130435,147.7162913,162.5174637,173.3573785,173.36497,173.8907,174.56358,175.17725,175.68398,176.09703,176.42969,176.69327,176.89748,177.05125,177.16357,177.24315
168,AIZAWL,Tea_loose,Zaid,73.33333333333333,75.0,72.375,75.11111111111111,80.0,113.1590323,100.0,112.4121258,98.0,96.0,100.0,100.0,100.0,100.0,115.55555555555556,120.0,150.0,126.3377457,120.0,134.9130435,147.7162913,162.5174637,173.3573785,172.88512,173.23502,173.69165,174.08594,174.39848,174.67035,174.92809,175.17879,175.4178,175.6364,175.82695,175.98567
169,AIZAWL,Tur,Kharif,18.0,16.0,18.0,25.83333333333333,23.31356132,30.04002899,30.76412413,28.0,25.06241964,31.363636363636363,35.0,35.0,35.0,35.0,43.77272727272727,45.22727272727273,46.0,64.99048658,62.03808273,61.48757396,67.31659598,74.06171889,79.00163554,79.54279,80.04634,80.36319,80.57366,80.96385,81.918236,83.62298,85.96178,88.68752,91.57883,94.48227,97.301476
170,AIZAWL,Tur,Rabi,18.0,16.75,24.25,25.181818181818183,23.31356132,30.04002899,30.76412413,26.31118156,25.06241964,31.866666666666667,35.0,36.18181818181818,35.0,35.0,38.80952380952381,45.40909090909091,46.0,46.0,62.03808273,61.48757396,67.31659598,74.06171889,79.00163554,80.24531,81.50018,83.0035,84.801025,86.93587,89.3928,92.0914,94.91009,97.72368,100.43002,102.95905,105.27105
171,AIZAWL,Tur,Zaid,18.0,16.5,21.6,25.11111111111111,23.31356132,30.04002899,30.76412413,26.31118156,25.06241964,30.0,35.0,36.25,35.0,35.0,35.77777777777778,45.0,46.0,64.99048658,62.03808273,61.48757396,67.31659598,74.06171889,79.00163554,81.37595,83.47065,85.7367,88.20302,90.888725,93.737854,96.65349,99.53239,102.28716,104.85545,107.20045,109.30721
172,AIZAWL,Vanaspati,Kharif,35.8559697,42.3,58.0,46.0,39.15365186,56.76190476190476,51.23809523809524,41.72222222222222,50.09090909090909,51.63636363636363,57.27272727272727,57.72727272727273,55.74074074074074,55.0,60.0,67.18181818181819,68.0,53.86165443,68.96391076,73.38862559,80.3458673,88.3965232,94.2925713,97.11779,98.731674,100.23437,101.611206,103.059326,104.69611,106.5586,108.620384,110.81994,113.08649,115.3571,117.58543
173,AIZAWL,Vanaspati,Rabi,35.8559697,48.25,57.73333333333333,40.44649825,37.0,56.07142857142857,57.46666666666667,44.8,46.2,45.85714285714285,53.76923076923077,59.54545454545455,56.36363636363637,55.0,57.85714285714285,64.36363636363636,68.0,68.0,68.96391076,73.38862559,80.3458673,88.3965232,94.2925713,96.39185,97.691734,98.84341,99.87595,100.95796,102.210785,103.68898,105.38313,107.23969,109.185455,111.14743,113.0651
174,AIZAWL,Vanaspati,Zaid,35.8559697,38.0,58.0,40.44649825,36.0,45.0,60.875,44.0,46.75,47.333333333333336,60.0,57.5,55.0,55.0,60.0,66.0,68.0,53.86165443,68.96391076,73.38862559,80.3458673,88.3965232,94.2925713,94.96773,95.830055,97.16469,98.93042,101.010956,103.2534,105.52049,107.71082,109.75973,111.63267,113.31726,114.81654
175,AIZAWL,Wheat,Kharif,4.970379377,5.721258672,5.764098973,7.5,7.985948148,8.031495327,8.330138324,8.573698959,8.386433409,8.595103503,9.174508427,9.659797768,9.895333745,12.00027952,13.05390295,13.61009665,14.47728162,15.64264099,16.41361897,16.36464088,17.91600884,19.71119293,21.02592949,20.817364,20.04357,19.077156,18.168282,17.480623,17.084875,16.981735,17.128834,17.461012,17.903904,18.384354,18.839806
176,AIZAWL,Wheat,Zaid,4.970379377,5.2,5.764098973,7.018640864,7.985948148,8.031495327,8.330138324,8.573698959,8.386433409,8.595103503,9.174508427,9.659797768,9.895333745,12.00027952,13.05390295,13.61009665,14.47728162,15.64264099,16.41361897,16.36464088,17.91600884,19.71119293,21.02592949,22.07415,22.099058,21.670576,20.981775,20.20298,19.451788,18.793821,18.258192,17.85336,17.57839,17.428656,17.397152
177,AIZAWL,gram_dal,Kharif,14.0,16.09090909090909,19.0,15.0,27.0,25.714285714285715,17.56,19.97428746,25.14450993,23.76430396,22.11835558,21.54899513,23.52060685,32.84204571,34.07335414,34.81545359,35.00453333,33.53074845,40.31627297,51.71360947,56.61605964,62.28898882,66.44366438,66.47204,66.53003,66.871216,67.77611,69.4289,71.84923,74.89474,78.32129,81.86671,85.32552,88.59051,91.649345
178,AIZAWL,gram_dal,Rabi,14.0,18.90909090909091,19.666666666666668,23.8,25.666666666666668,26.2,29.5,19.97428746,25.14450993,23.76430396,22.11835558,21.54899513,23.52060685,32.84204571,34.07335414,34.81545359,35.00453333,33.53074845,40.31627297,51.71360947,56.61605964,62.28898882,66.44366438,66.61239,66.77766,67.18574,68.09831,69.70744,72.05632,75.02924,78.40179,81.91958,85.3735,88.64521,91.70994
179,AIZAWL,gram_dal,Zaid,14.0,15.0,19.0,27.0,26.11111111111111,24.0,17.56,19.97428746,25.14450993,23.76430396,22.11835558,21.54899513,23.52060685,32.84204571,34.07335414,34.81545359,35.00453333,33.53074845,40.31627297,51.71360947,56.61605964,62.28898882,66.44366438,67.76093,68.854454,70.151695,71.81068,73.94965,76.56361,79.54225,82.72912,85.98182,89.20651,92.358315,95.41988
180,AIZAWL,groundnut_oil,Kharif,32.0,35.42857142857143,48.0,40.69565217391305,38.0,53.62305951,53.62871438,50.92022927,51.7253496,54.2911396,65.64546958,64.44983745,63.34755043,65.61183528,79.06549202,86.1515635,81.9717608,84.06937233,99.00041186,120.0923754,131.4771326,144.6511413,154.2993724,154.25429,154.88373,155.78836,156.88168,158.18315,159.70073,161.38718,163.15662,164.91153,166.56473,168.05283,169.34132
181,AIZAWL,groundnut_oil,Rabi,32.733333333333334,45.22222222222222,47.71428571428572,42.8125,39.05882352941177,38.0,53.62871438,50.92022927,51.7253496,54.2911396,65.64546958,64.44983745,63.34755043,65.61183528,79.06549202,86.1515635,81.9717608,84.06937233,99.00041186,120.0923754,131.4771326,144.6511413,154.2993724,154.31947,154.85596,155.63301,156.58199,157.75613,159.1805,160.81398,162.56943,164.34303,166.03905,167.58492,168.9376
182,AIZAWL,groundnut_oil,Zaid,32.0,45.0,48.125,45.0,38.0,53.62305951,53.62871438,50.92022927,51.7253496,54.2911396,65.64546958,64.44983745,63.34755043,65.61183528,79.06549202,86.1515635,81.9717608,84.06937233,99.00041186,120.0923754,131.4771326,144.6511413,154.2993724,153.93193,154.29587,154.99434,155.95479,157.19434,158.71318,160.45306,162.3148,164.18689,165.96884,167.58572,168.99393
183,AIZAWL,gur,Kharif,10.35983063,11.33615863,10.5,12.0,13.01968296,13.71411062,13.13279468,12.86158313,14.22227218,14.11282834,13.30338497,16.90798969,18.65073455,18.80862464,17.15495392,18.7962963,26.81322171,31.65147993,33.27879079,35.36731844,38.72014022,42.59989827,45.44131149,44.104115,42.859085,41.7427,41.107735,41.187153,42.0809,43.765614,46.1269,48.997974,52.1958,55.552147,58.937977
184,AIZAWL,gur,Rabi,10.35983063,50.0,10.78672065,10.79249342,13.01968296,13.71411062,13.13279468,12.86158313,14.22227218,14.11282834,13.30338497,16.90798969,18.65073455,18.80862464,17.15495392,18.7962963,26.81322171,31.65147993,33.27879079,35.36731844,38.72014022,42.59989827,45.44131149,44.06151,42.88484,41.92826,41.5208,41.861687,43.01959,44.948788,47.522793,50.571667,53.915592,57.39303,60.881866
185,AIZAWL,gur,Zaid,10.35983063,11.5,10.78672065,10.79249342,13.01968296,13.71411062,13.13279468,12.86158313,14.22227218,14.11282834,13.30338497,16.90798969,18.65073455,18.80862464,17.15495392,18.7962963,26.81322171,31.65147993,33.27879079,35.36731844,38.72014022,42.59989827,45.44131149,44.77865,44.22452,43.94837,44.23674,45.255802,47.046497,49.545307,52.61863,56.09726,59.80583,63.58648,67.316765
186,AIZAWL,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,23.0,26.0,26.0,26.761904761904763,28.0,28.0,28.0,23.82752613,27.34562371,30.81157635,33.73251379,37.11251168,39.5879162,39.094284,39.142113,39.313374,39.609043,40.03512,40.62458,41.425144,42.48334,43.83325,45.491936,47.46069,49.729256
187,AIZAWL,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,23.0,25.318181818181817,26.0,26.818181818181817,28.0,28.0,28.0,28.0,27.34562371,30.81157635,33.73251379,37.11251168,39.5879162,39.465305,39.85347,40.426445,41.151154,42.004658,42.99737,44.16671,45.562584,47.233044,49.21363,51.521683,54.154675
188,AIZAWL,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,25.25,26.0,26.0,28.0,28.0,28.0,23.82752613,27.34562371,30.81157635,33.73251379,37.11251168,39.5879162,40.433167,41.383904,42.401127,43.45258,44.565464,45.812027,47.283985,49.065903,51.215405,53.753323,56.662624,59.89323
189,AIZAWL,potato,Kharif,4.833333333333333,6.090909090909091,6.0,8.434782608695652,4.068181818181818,13.95,10.136363636363637,9.11111111111111,10.727272727272728,11.727272727272728,10.272727272727272,12.0,14.22222222222222,12.0,13.954545454545457,15.045454545454543,9.0,11.97105528,18.90909090909091,24.0,13.6586344,15.02722957,16.02954578,15.920208,15.712603,15.423906,15.090736,14.777725,14.545359,14.439583,14.4845915,14.678482,14.9945,15.388939,15.813865
190,AIZAWL,potato,Rabi,4.333333333333333,7.6,7.871428571428572,8.921052631578947,6.131578947368421,9.789473684210526,9.523809523809524,9.0,11.55,11.428571428571429,10.272727272727272,10.818181818181818,12.954545454545457,12.0,12.571428571428571,13.363636363636363,9.0,10.866666666666667,17.77777777777778,20.0,13.6586344,15.02722957,16.02954578,16.27328,16.32172,16.214428,15.976025,15.675407,15.391912,15.196434,15.137255,15.231883,15.467154,15.807136,16.205736
191,AIZAWL,potato,Zaid,5.0,4.239468009,6.375,7.777777777777778,5.25,7.0,8.25,10.0,9.375,8.833333333333334,10.444444444444445,11.5,14.181818181818182,12.0,10.0,18.0,9.0,11.97105528,18.0,20.0,13.6586344,15.02722957,16.02954578,16.635578,16.815481,16.76885,16.543915,16.230476,15.920425,15.689905,15.5896015,15.640183,15.833484,16.138996,16.514072
192,AIZAWL,salt,Kharif,3.25,3.727272727272727,5.0,6.357142857142857,5.976190476190476,5.85,6.5227272727272725,6.888888888888889,8.0,8.0,8.0,8.0,8.444444444444445,9.238095238095235,8.0,8.818181818181818,10.0,10.66306442,12.0,15.0,13.58477183,14.94596597,15.9428619,16.279732,16.333761,16.13821,15.740634,15.248087,14.784637,14.457029,14.33093,14.42225,14.703241,15.118425,15.603522
193,AIZAWL,salt,Rabi,3.1666666666666665,4.45,5.309523809523809,6.433333333333334,6.444444444444445,5.764705882352941,6.880952380952381,7.428571428571429,7.9,8.0,8.0,8.0,8.818181818181818,9.181818181818182,8.0,8.818181818181818,10.0,10.4,13.0,12.0,13.58477183,14.94596597,15.9428619,16.437153,16.610443,16.519783,16.212107,15.7920475,15.381438,15.084943,14.967193,15.045557,15.297037,15.673362,16.117855
194,AIZAWL,salt,Zaid,4.0,3.52260274,5.0,5.875,5.5625,4.444444444444445,6.5625,6.0,8.0,6.511111111111111,8.0,8.0,8.545454545454545,10.0,8.0,8.0,10.0,10.66306442,12.0,12.0,13.58477183,14.94596597,15.9428619,16.639778,16.817564,16.68442,16.33466,15.906314,15.530731,15.301844,15.263715,15.413748,15.71579,16.116768,16.561861
195,AIZAWL,sugar,Kharif,12.0,17.8,17.857142857142858,18.0,18.318181818181817,19.571428571428573,20.0,21.22222222222222,20.0,20.0,19.818181818181817,20.90909090909091,23.0,23.285714285714285,20.0,20.227272727272727,21.0,32.12384487,45.0,38.2,36.52890596,40.18910234,42.86971547,42.28251,41.57454,40.912525,40.580326,40.783485,41.618458,43.076252,45.066715,47.45272,50.086655,52.843155,55.642494
196,AIZAWL,sugar,Rabi,12.0,18.11111111111111,17.333333333333332,18.38888888888889,18.75,19.31578947368421,20.15,20.666666666666668,20.1,20.0,19.90909090909091,20.818181818181817,22.727272727272727,23.818181818181817,21.952380952380956,20.40909090909091,21.0,25.4,43.11111111111112,37.0,36.52890596,40.18910234,42.86971547,42.528183,42.09236,41.663025,41.48447,41.75854,42.60367,44.045544,46.03189,48.459877,51.206635,54.15655,57.22101
197,AIZAWL,sugar,Zaid,12.0,15.5,16.875,18.0,19.0,19.0,20.0,21.77777777777778,20.0,18.444444444444443,19.55555555555556,20.0,23.0,23.0,20.444444444444443,20.0,21.0,32.12384487,45.0,37.0,36.52890596,40.18910234,42.86971547,43.14591,43.21405,43.384514,43.897205,44.92671,46.5445,48.727818,51.38825,54.404594,57.651634,61.02097,64.43227
198,AIZWAL,Brinjal,Kharif,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,20.0,35.28089887640449,43.75,57.142857142857146,19.18238994,20.46185535,21.041243,23.916414,26.611517,28.343792,29.13083,29.278631,29.123152,28.913395,28.785503,28.782614,28.890234,29.06967
