,Centre_Name,Commodity_Name,Season,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
444,BHOPAL,Rice,Zaid,6.375,6.428571428571429,7.4,7.625,9.055555555555555,9.0,9.5,10.77777777777778,13.0,11.3,9.875,9.0,11.454545454545457,11.0,12.0,13.77777777777778,17.333333333333332,17.0,18.0,18.0,23.77423486,26.1564132,27.90104596,26.724943,26.163359,25.878204,25.870165,26.043653,26.297638,26.553646,26.7674,26.92646
445,BHOPAL,Soya Oil (Packed),Kharif,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,52.0,50.953271028037385,68.0,72.0,74.8314606741573,71.42857142857143,84.72438947,86.47497,89.222435,91.71382,94.08463,96.18188,97.78143,98.64401,98.821846,99.101845
446,BHOPAL,Soya Oil (Packed),Rabi,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,57.609756097560975,56.19191919191919,65.18367346938776,70.94444444444444,74.38372093023256,73.83132530120481,76.62222222222222,75.63028,75.0135,74.38016,73.74004,73.32956,73.48623,74.507126,76.53565,79.53395
447,BHOPAL,Soya Oil (Packed),Zaid,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,48.0,65.6923076923077,72.0,74.0,75.0,78.0,76.6894,76.08352,75.71654,75.6727,76.24026,77.72472,80.27864,83.84154,88.192345
448,BHOPAL,Sunflower Oil (Packed),Kharif,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,55.90526315789474,68.58974358974359,72.79569892473118,73.0,78.8314606741573,79.79518072289157,93.76600854,93.93892,96.09501,97.382034,97.98251,98.10177,98.759544,101.14754,105.40576,110.833084
449,BHOPAL,Sunflower Oil (Packed),Rabi,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,57.68292682926829,65.97826086956522,71.46938775510205,73.56179775280899,76.81395348837209,79.56626506024097,80.75555555555556,77.64794,75.54821,74.374756,74.30476,75.477806,77.888664,81.382744,85.698296,90.510704
450,BHOPAL,Sunflower Oil (Packed),Zaid,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,66.9738767,67.04162309,72.0,73.0,77.52777777777777,79.0,78.0,76.72346,75.92623,76.17084,77.55432,80.10693,83.703445,88.09686,92.97413,98.005
451,BHOPAL,Tea_loose,Kharif,51.0,62.72727272727273,60.76190476190476,75.81818181818181,71.5909090909091,97.5,100.22727272727272,104.76190476190476,144.54545454545453,102.85714285714286,69.0,128.57142857142858,120.0,105.47619047619048,110.0,114.0909090909091,118.1818181818182,150.0,131.228482,134.9130435,147.7162913,162.5174637,173.3573785,174.24858,174.95386,175.77347,176.43918,176.96695,177.39131,177.7288,177.98967,178.18082
452,BHOPAL,Tea_loose,Rabi,51.0,61.11111111111112,62.27272727272727,66.89473684210526,78.57142857142857,100.23809523809524,93.9090909090909,102.95454545454544,128.88888888888889,100.0,111.25,141.8181818181818,118.1818181818182,102.04545454545456,110.0,114.0909090909091,115.71428571428572,139.33333333333334,131.228482,134.9130435,147.7162913,162.5174637,173.3573785,173.6514,174.08937,174.57036,174.94539,175.24399,175.51627,175.7824,176.04181,176.28365
453,BHOPAL,Tea_loose,Zaid,50.0,60.0,64.375,60.0,76.94444444444444,113.33333333333331,81.25,100.0,143.33333333333334,110.2716942,97.5,120.0,120.0,103.33333333333331,110.0,110.0,120.0,150.0,131.228482,134.9130435,147.7162913,162.5174637,173.3573785,173.19337,173.37311,173.63707,173.84941,174.04202,174.26207,174.52219,174.80962,175.10083
454,BHOPAL,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,11.873684210526315,27.419753086419757,13.494623655913978,19.33333333333333,13.07865168539326,28.09523809523809,21.08996987,22.23315,22.50536,22.879267,23.158064,23.348866,23.482407,23.593449,23.706419,23.833805
455,BHOPAL,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,6.536585365853658,10.487179487179487,15.142857142857142,10.466666666666669,19.76744186046512,18.50602409638554,18.04255319148936,19.046318,19.467407,19.808401,20.048506,20.204782,20.303917,20.371765,20.429895,20.493895
456,BHOPAL,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,8.25,14.0,12.31578947368421,12.0,15.0,14.25,17.124352,18.463865,19.429066,20.032925,20.333593,20.410706,20.355293,20.25644,20.185137
457,BHOPAL,Tur,Kharif,15.525,16.795454545454547,26.35,27.40909090909091,18.40909090909091,27.09090909090909,26.704545454545453,24.285714285714285,24.65909090909091,26.210526315789476,22.05,27.181818181818183,26.096153846153847,30.285714285714285,33.86363636363637,40.40909090909091,70.31818181818181,57.17391304347826,65.4,70.0,67.31659598,74.06171889,79.00163554,78.66407,79.304405,79.60492,80.013535,80.81843,82.320045,84.50171,87.16892,90.09738
458,BHOPAL,Tur,Rabi,14.766666666666667,16.473684210526315,21.977272727272727,26.0,22.585714285714285,27.11904761904762,26.931818181818183,24.5,24.789473684210527,24.25,23.75,23.181818181818183,25.0,25.045454545454547,31.19047619047619,38.13636363636363,57.76190476190476,62.333333333333336,63.54545454545455,69.38461538461539,67.31659598,74.06171889,79.00163554,78.38957,79.41842,81.5321,84.35928,87.54261,90.84473,94.121925,97.28521,100.27353
459,BHOPAL,Tur,Zaid,14.928571428571429,16.428571428571427,22.8125,26.125,22.88888888888889,23.11111111111111,24.625,23.77777777777778,24.0,21.8,26.5,24.0,25.90909090909091,28.22222222222222,29.7,38.44444444444444,49.0,56.75,61.5,70.0,67.31659598,74.06171889,79.00163554,78.68497,79.74711,81.785835,84.545975,87.72785,91.091194,94.46348,97.727615,100.80599
460,BHOPAL,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,45.283018867924525,58.691588785046726,53.24731182795699,54.0,54.0,66.90361445783132,79.81634446,81.6986,82.44103,82.50371,83.00522,84.34025,86.47006,89.12822,92.03346,94.98105
461,BHOPAL,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,39.96875,46.08910891089109,60.76767676767677,54.57142857142857,53.8,54.0,60.18518518518518,69.40425531914893,78.90402,84.473045,88.27621,90.83631,92.86031,94.81868,96.92626,99.209694,101.59846
462,BHOPAL,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,38.13157894736842,52.0,52.56410256410256,54.0,54.0,54.0,68.0,79.27438,85.85521,90.08817,92.70916,94.63668,96.4608,98.44184,100.615204,102.90917
463,BHOPAL,Vanaspati,Kharif,35.25,39.71428571428572,39.38095238095238,39.36363636363637,35.86363636363637,47.77272727272727,37.18181818181818,33.38095238095238,36.0,39.78947368421053,47.3,47.27272727272727,40.0,46.57142857142857,46.0,70.68181818181819,43.54545454545455,51.06521739130435,54.8,58.0,80.3458673,88.3965232,94.2925713,94.0714,93.32686,92.48391,91.93256,92.06907,93.07569,94.88395,97.26939,99.96838
464,BHOPAL,Vanaspati,Rabi,33.666666666666664,38.526315789473685,39.43181818181818,37.63157894736842,38.095238095238095,41.285714285714285,38.72727272727273,35.5,37.86842105263158,38.09375,41.625,44.84090909090909,43.54545454545455,42.13636363636363,46.0,57.27272727272727,49.095238095238095,50.833333333333336,54.63636363636363,57.38461538461539,80.3458673,88.3965232,94.2925713,94.41898,93.91556,93.22167,92.67228,92.68055,93.48843,95.09515,97.32167,99.9195
465,BHOPAL,Vanaspati,Zaid,32.5,37.71428571428572,41.125,39.25,39.0,42.0,42.0,30.0,37.333333333333336,36.2,45.375,46.8,40.54545454545455,46.11111111111112,46.0,73.0,46.0,50.0,54.0,58.0,80.3458673,88.3965232,94.2925713,94.21507,93.88151,93.775856,94.165764,95.227196,96.94408,99.155754,101.64939,104.22931
466,BHOPAL,Wheat,Kharif,4.0,4.084090909090909,4.383333333333333,6.288636363636363,5.704545454545454,6.004545454545454,6.920454545454546,6.704761904761905,7.436363636363636,7.6421052631578945,7.35,7.163636363636363,7.903846153846154,9.904761904761903,9.445454545454544,11.459090909090907,12.477272727272728,12.304347826086955,13.74,14.0,17.91600884,19.71119293,21.02592949,20.375046,19.303776,17.963552,16.611042,15.461426,14.655287,14.2535715,14.249116,14.583079
467,BHOPAL,Wheat,Rabi,4.276666666666667,4.344444444444445,4.470454545454545,6.002631578947368,6.9523809523809526,6.25,7.011363636363637,7.504545454545454,8.105263157894736,8.8125,8.0875,8.477272727272727,7.818181818181818,9.068181818181818,10.476190476190476,11.068181818181818,12.857142857142858,14.375,14.518181818181818,14.0,17.91600884,19.71119293,21.02592949,20.637514,19.851929,18.757257,17.54472,16.40184,15.477203,14.863987,14.598914,14.669433
468,BHOPAL,Wheat,Zaid,4.0,3.957142857142857,4.01875,4.925,6.055555555555555,5.388888888888889,5.65,6.316666666666666,6.855555555555556,8.0,7.0,7.0,7.681818181818182,8.666666666666666,9.51,11.288888888888888,12.0,11.1875,13.5,14.0,17.91600884,19.71119293,21.02592949,20.845383,20.15407,19.106348,17.894505,16.713102,15.718738,15.012561,14.640481,14.601712
469,BHOPAL,gram_dal,Kharif,13.710526315789474,16.272727272727273,10.719047619047618,13.977272727272728,16.65909090909091,15.590909090909092,16.181818181818183,19.404761904761905,23.772727272727277,20.526315789473685,18.4,18.363636363636363,20.096153846153847,31.80952380952381,27.772727272727277,31.40909090909091,31.227272727272727,28.65217391304348,31.85,46.0,56.61605964,62.28898882,66.44366438,65.8382,65.18205,64.615616,64.51579,65.22597,66.9436,69.65711,73.1659,77.15174
470,BHOPAL,gram_dal,Rabi,13.566666666666666,16.56578947368421,11.613636363636363,11.68421052631579,16.452380952380953,19.035714285714285,15.420454545454543,18.5,23.026315789473685,22.9375,19.25,17.386363636363637,19.75,28.727272727272727,30.428571428571427,29.90909090909091,28.52380952380953,30.08333333333333,33.04545454545455,40.69230769230769,56.61605964,62.28898882,66.44366438,66.113365,65.66748,65.23251,65.14004,65.7375,67.26371,69.76152,73.07784,76.925156
471,BHOPAL,gram_dal,Zaid,10.09375,13.857142857142858,11.625,13.0,16.805555555555557,13.833333333333334,14.5625,17.0,22.444444444444443,19.4,19.9375,18.2,19.40909090909091,28.11111111111111,27.1,33.77777777777778,27.33333333333333,28.0,31.0,44.125,56.61605964,62.28898882,66.44366438,66.24261,65.92709,65.64434,65.71986,66.492096,68.17931,70.79998,74.18292,78.03643
472,BHOPAL,groundnut_oil,Kharif,36.8421052631579,41.27272727272727,44.57142857142857,44.52727272727273,41.45,54.54545454545455,44.04545454545455,45.85714285714285,45.29545454545455,50.05263157894737,62.3,57.81818181818182,62.0,62.85714285714285,75.0,91.3181818181818,70.0,83.86363636363636,92.8,120.0,131.4771326,144.6511413,154.2993724,154.0262,154.51584,155.26184,156.18852,157.34464,158.76488,160.41338,162.20103,164.01797
473,BHOPAL,groundnut_oil,Rabi,34.166666666666664,36.73684210526316,41.04545454545455,41.578947368421055,40.47142857142857,46.47619047619048,47.34090909090909,44.45454545454545,41.8421052631579,47.375,61.125,58.68181818181818,60.09090909090909,61.63636363636363,72.61904761904762,84.18181818181819,80.42857142857143,84.6,94.1818181818182,113.84615384615384,131.4771326,144.6511413,154.2993724,153.88542,154.28233,155.00914,155.93314,157.08334,158.49434,160.13525,161.92175,163.74658
474,BHOPAL,groundnut_oil,Zaid,31.125,39.21428571428572,43.5,41.5625,40.47777777777778,44.11111111111112,46.25,44.333333333333336,40.77777777777778,45.4,60.125,54.4,65.45454545454545,58.888888888888886,67.0,91.11111111111111,73.0,75.0,92.0,120.0,131.4771326,144.6511413,154.2993724,153.95178,154.31924,154.91768,155.69907,156.7399,158.08989,159.71646,161.52544,163.39714
475,BHOPAL,gur,Kharif,11.055555555555555,12.107142857142858,9.5,13.090909090909092,12.026315789473683,12.068181818181818,11.772727272727272,11.047619047619047,12.136363636363637,14.552631578947368,13.3,16.181818181818183,16.096153846153847,16.0,11.545454545454543,10.818181818181818,29.90909090909091,28.17391304347826,28.1,36.0,38.72014022,42.59989827,45.44131149,44.76236,43.813747,42.71426,41.80316,41.386944,41.676052,42.755856,44.595284,47.076042
476,BHOPAL,gur,Rabi,8.466666666666667,9.0,9.235294117647058,8.25,10.0,12.095238095238097,11.386363636363637,10.409090909090908,12.157894736842104,12.875,12.125,12.495454545454544,15.713636363636365,16.59090909090909,13.761904761904765,12.545454545454543,23.61904761904762,30.0,28.454545454545453,34.23076923076923,38.72014022,42.59989827,45.44131149,44.76884,43.891415,42.877724,42.043575,41.67898,41.990707,43.069904,44.89574,47.360844
477,BHOPAL,gur,Zaid,8.125,11.142857142857142,10.8,9.0,11.666666666666666,11.444444444444445,10.0,10.77777777777778,12.333333333333334,13.1,10.875,14.0,15.4,16.22222222222222,10.6,10.444444444444445,24.0,28.0,26.0,36.0,38.72014022,42.59989827,45.44131149,44.849876,43.934227,42.824722,41.86679,41.387978,41.62083,42.666462,44.50198,47.011494
478,BHOPAL,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,16.0,16.0,16.0,16.095238095238095,19.90909090909091,22.0,23.90909090909091,30.52173913043478,32.75,35.0,33.73251379,37.11251168,39.5879162,39.151657,38.70102,38.2864,38.085796,38.23156,38.7935,39.778217,41.14098,42.805588
479,BHOPAL,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,16.0,16.0,16.0,16.818181818181817,18.761904761904763,20.818181818181817,23.23809523809524,27.5,33.22727272727273,35.0,33.73251379,37.11251168,39.5879162,39.266193,38.893406,38.52448,38.32891,38.44425,38.953445,39.879467,41.193306,42.831024
480,BHOPAL,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,16.0,16.0,16.0,18.6,21.55555555555556,23.0,26.25,32.0,35.0,33.73251379,37.11251168,39.5879162,39.37439,39.100273,38.821743,38.69553,38.85639,39.391994,40.33473,41.667065,43.336254
481,BHOPAL,potato,Kharif,3.8684210526315783,3.088235294117647,5.7368421052631575,6.0227272727272725,4.295454545454546,9.863636363636363,4.5,4.880952380952381,10.0,8.078947368421053,4.05,7.727272727272727,5.615384615384615,7.571428571428571,6.5,5.590909090909091,10.772727272727272,9.478260869565217,8.1,12.0,13.6586344,15.02722957,16.02954578,16.483662,16.8139,16.901033,16.686094,16.189554,15.50359,14.765248,14.118691,13.679688
482,BHOPAL,potato,Rabi,3.0357142857142856,3.611111111111111,4.111111111111111,5.0,4.404761904761905,5.428571428571429,4.045454545454546,4.295454545454546,7.157894736842105,6.6875,4.4375,5.409090909090909,6.045454545454546,7.954545454545454,6.333333333333333,5.545454545454546,10.19047619047619,9.625,8.5,10.461538461538462,13.6586344,15.02722957,16.02954578,16.421804,16.760418,16.881086,16.717854,16.277357,15.638939,14.931028,14.294438,13.846384
483,BHOPAL,potato,Zaid,2.5625,2.4285714285714284,2.95,3.1875,6.625,6.111111111111111,4.125,2.888888888888889,7.555555555555555,6.4,3.875,5.2,5.181818181818182,6.666666666666667,5.3,4.555555555555555,6.0,6.5,5.75,12.0,13.6586344,15.02722957,16.02954578,16.975868,17.555113,17.752937,17.500528,16.856337,15.97272,15.044803,14.255746,13.736162
484,BHOPAL,salt,Kharif,2.1875,3.5,2.5,3.840909090909091,5.659090909090909,6.0,6.0,6.0,6.0,6.0,6.8,7.0,7.0,7.0,7.0,7.0,11.0,9.391304347826088,12.0,12.0,13.58477183,14.94596597,15.9428619,16.100279,16.272375,16.29349,16.115408,15.737083,15.2094965,14.624969,14.093344,13.713961
485,BHOPAL,salt,Rabi,2.0,2.4285714285714284,2.716666666666667,3.611111111111111,5.166666666666667,6.0,6.0,6.0,6.0,6.0,7.0625,7.272727272727272,6.363636363636363,6.818181818181818,7.0,7.0,10.238095238095235,9.833333333333334,11.818181818181818,12.0,13.58477183,14.94596597,15.9428619,16.135256,16.342356,16.402987,16.262888,15.915475,15.407655,14.829834,14.292261,13.896665
486,BHOPAL,salt,Zaid,2.0,3.52260274,4.08997905,2.75,5.611111111111111,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,11.0,10.0,12.0,12.0,13.58477183,14.94596597,15.9428619,16.175652,16.388922,16.448387,16.304321,15.955877,15.45433,14.891705,14.376828,14.007641
487,BHOPAL,sugar,Kharif,11.355263157894736,14.513636363636364,13.03095238095238,14.052272727272726,15.313636363636364,15.570454545454544,15.3,16.03333333333333,16.125,15.789473684210526,13.325,16.75,19.096153846153847,20.571428571428573,15.181818181818182,18.63636363636364,27.59090909090909,28.956521739130437,29.525,32.0,36.52890596,40.18910234,42.86971547,42.59919,42.24844,41.794277,41.411945,41.274822,41.52896,42.266075,43.512527,45.234295
488,BHOPAL,sugar,Rabi,11.166666666666666,13.00263157894737,12.829545454545457,13.38421052631579,14.704761904761906,15.302380952380954,15.372727272727271,15.525,15.473684210526317,15.625,13.34375,15.090909090909092,18.545454545454547,20.181818181818183,16.666666666666668,17.136363636363637,28.142857142857142,35.270833333333336,30.13636363636364,29.0,36.52890596,40.18910234,42.86971547,42.466072,42.126026,41.768284,41.561546,41.64699,42.133877,43.082325,44.497517,46.336494
489,BHOPAL,sugar,Zaid,11.464285714285714,15.035714285714286,12.91875,13.65625,14.61111111111111,15.583333333333334,15.3,15.72222222222222,15.11111111111111,15.7,13.375,16.5,19.227272727272727,21.33333333333333,15.65,16.0,24.666666666666668,32.25,30.0,32.0,36.52890596,40.18910234,42.86971547,42.717083,42.4693,42.14535,41.917797,41.955807,42.39778,43.326775,44.761913,46.665066
490,BHUBANESHWAR,ATTA,Kharif,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,11.03125,11.636363636363637,10.555555555555555,13.88095238095238,15.681818181818182,14.434782608695652,14.5,15.272727272727272,17.285714285714285,16.666666666666668,19.4062129,21.35071544,22.77480816,23.178356,23.185867,23.232786,23.32268,23.453331,23.606321,23.764149,23.91603,24.058403
491,BHUBANESHWAR,ATTA,Rabi,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,11.5,11.795454545454543,11.227272727272728,13.772727272727272,16.452380952380953,15.295454545454543,16.571428571428573,17.375,16.95,16.384615384615383,19.4062129,21.35071544,22.77480816,24.437098,24.523699,24.518232,24.500963,24.538525,24.636871,24.777533,24.937775,25.099709
492,BHUBANESHWAR,ATTA,Zaid,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.47749676,11.5,11.5,13.333333333333334,16.0,16.3,15.0,15.25,17.0,15.77777777777778,19.4062129,21.35071544,22.77480816,24.0959,24.143204,24.131878,24.141014,24.215908,24.350056,24.518345,24.695612,24.864336
493,BHUBANESHWAR,Brinjal,Kharif,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,16.355263157894736,19.1734693877551,20.714285714285715,23.804123711340207,19.18238994,20.46185535,21.493069,22.095936,22.569479,22.900564,23.121965,23.270458,23.373514,23.450203,23.514034
494,BHUBANESHWAR,Brinjal,Rabi,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,20.0,16.473684210526315,15.021739130434783,21.155555555555555,22.615384615384617,20.46185535,21.057066,21.210958,21.45978,21.743195,22.02169,22.279512,22.51063,22.714285,22.89286
495,BHUBANESHWAR,Brinjal,Zaid,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,16.86824067,13.384615384615383,14.54054054054054,16.91891891891892,19.18238994,20.46185535,21.036943,21.348427,21.62897,21.91427,22.202253,22.476938,22.72494,22.94154,23.128922
496,BHUBANESHWAR,Cabbage,Kharif,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,10.789473684210526,14.316326530612244,15.483516483516484,22.567010309278352,15.53894737,16.57539516,18.584743,19.343119,19.757809,19.914438,19.93651,19.925331,19.942253,20.01641,20.155052
497,BHUBANESHWAR,Cabbage,Rabi,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,13.571428571428571,11.56842105263158,8.532608695652174,14.088888888888889,10.461538461538462,16.57539516,17.299685,17.828918,18.00831,18.036818,18.051159,18.11379,18.24417,18.440563,18.691727
498,BHUBANESHWAR,Cabbage,Zaid,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,15.08014113,9.897435897435898,14.891891891891891,12.54054054054054,15.53894737,16.57539516,17.53792,17.79781,17.880533,17.936306,18.048916,18.24841,18.531572,18.880161,19.270964
499,BHUBANESHWAR,Masoor Dal,Kharif,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,52.0,59.075471698113205,48.018691588785046,46.97959183673469,54.010989010989015,57.37113402061856,67.19791666666667,73.95286439,77.60868,79.92337,82.26233,84.82561,87.72662,90.87988,94.13412,97.35031,100.43141
500,BHUBANESHWAR,Masoor Dal,Rabi,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,51.975,58.05940594059406,51.23232323232323,46.48421052631579,46.93478260869565,51.7,64.02105263157895,72.50909090909092,78.094925,81.335,83.984055,86.491615,89.18174,92.11797,95.2108,98.32127,101.32696
501,BHUBANESHWAR,Masoor Dal,Zaid,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,50.526315789473685,47.0,45.17948717948718,46.21621621621622,55.24324324324324,65.08333333333333,69.46666666666667,77.0699,80.70067,83.718834,86.40366,89.16605,92.13126,95.24881,98.398346,101.46077
502,BHUBANESHWAR,Moong Dal,Kharif,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,35.71764705882353,39.16981132075472,61.198113207547166,70.8785046728972,55.18367346938776,59.604395604395606,69.3917525773196,82.875,99.25530504,96.58151,99.56934,102.12127,105.08497,108.02444,110.81667,113.41698,115.8252,118.064224
503,BHUBANESHWAR,Moong Dal,Rabi,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,34.6,38.67961165048544,60.97029702970297,71.6969696969697,62.72631578947368,62.75,73.97777777777777,88.94736842105263,99.87719298245614,101.317,103.52818,105.780464,108.104034,110.367195,112.50409,114.48642,116.30473,117.96037
504,BHUBANESHWAR,Moong Dal,Zaid,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,34.829268292682926,48.86842105263158,82.42424242424242,59.94871794871795,52.62162162162162,69.16216216216216,83.52777777777777,93.0,100.020546,103.946976,106.98046,109.39552,111.4756,113.33599,115.0272,116.57749,118.00561
505,BHUBANESHWAR,Mustard Oil,Kharif,34.333333333333336,36.1,40.80952380952381,40.60869565217392,34.72727272727273,51.785714285714285,45.0,36.9,41.5,47.04545454545455,58.59090909090909,55.31818181818182,52.44444444444444,51.80952380952381,61.77272727272727,79.91304347826087,62.18181818181818,63.09090909090909,80.52380952380952,96.0,103.9510638,114.3669604,121.9952367,123.04464,125.4791,128.1725,131.01231,133.91331,136.90092,140.00754,143.25264,146.6336
506,BHUBANESHWAR,Mustard Oil,Rabi,33.14545454545455,35.96190476190476,41.40909090909091,40.5,37.22727272727273,51.85714285714285,52.61904761904762,38.85714285714285,39.75,45.23809523809524,55.40909090909091,58.95454545454545,54.36363636363637,52.95454545454545,59.71428571428572,72.81818181818181,69.42857142857143,67.45833333333333,79.5,93.53846153846152,103.9510638,114.3669604,121.9952367,121.26182,121.62715,122.210144,122.87656,123.58486,124.35312,125.189674,126.08829,127.0384
507,BHUBANESHWAR,Mustard Oil,Zaid,30.875,34.06666666666667,39.75,37.5,35.77777777777778,44.77777777777778,45.0,36.5,39.22222222222222,40.75,59.333333333333336,55.125,56.0,50.77777777777778,59.888888888888886,72.7,65.0,60.5,73.25,98.77777777777776,103.9510638,114.3669604,121.9952367,121.15508,121.26085,121.48837,121.761505,122.08945,122.51588,123.05321,123.68503,124.38406
508,BHUBANESHWAR,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,17.223809523809525,8.424528301886792,6.133663366336633,8.51923076923077,7.75,9.08411214953271,7.5233644859813085,9.471698113207546,7.6,15.132075471698114,10.839622641509434,14.075471698113208,14.906542056074766,16.1734693877551,12.373626373626374,38.05154639175258,24.479166666666668,24.00729927,23.621702,23.774347,24.388578,25.090384,25.719309,26.20624,26.551712,26.793093,26.980309
509,BHUBANESHWAR,Onion,Rabi,7.970767085,8.881077532,9.892044477,10.86798998,12.846153846153848,17.424242424242426,7.845360824742268,7.455882352941177,9.0990099009901,6.83,7.75,9.5,8.98019801980198,8.0,13.06,10.844660194174756,19.287128712871286,23.87878787878788,20.71578947368421,14.478260869565217,26.64444444444445,20.05263157894737,22.68421052631579,24.033106,24.241463,24.487442,24.669033,24.826883,24.969946,25.106516,25.243845,25.38847
